"provenanceId","axisScaleId","score","researchScore","operationalScore","provenanceTier","confidence","sourceIds","metricExtractionIds","rubricId","fallbackRuleId","inheritanceLevel","limitations","coefficientSetId"
"MTC_PROVENANCE_QUADRICEPS_TENDON_T_FAMILY_DEFAULT","MTC_SCALE_QUADRICEPS_TENDON_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_QUADRICEPS_TENDON_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_QUADRICEPS_TENDON_C_FAMILY_DEFAULT","MTC_SCALE_QUADRICEPS_TENDON_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_QUADRICEPS_TENDON_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_KNEE_ACL_M_FAMILY_DEFAULT","MTC_SCALE_KNEE_ACL_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_KNEE_ACL_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_KNEE_ACL_T_FAMILY_DEFAULT","MTC_SCALE_KNEE_ACL_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_KNEE_ACL_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_KNEE_ACL_C_FAMILY_DEFAULT","MTC_SCALE_KNEE_ACL_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_KNEE_ACL_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_KNEE_PCL_M_FAMILY_DEFAULT","MTC_SCALE_KNEE_PCL_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_KNEE_PCL_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_KNEE_PCL_T_FAMILY_DEFAULT","MTC_SCALE_KNEE_PCL_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_KNEE_PCL_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_KNEE_PCL_C_FAMILY_DEFAULT","MTC_SCALE_KNEE_PCL_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_KNEE_PCL_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_KNEE_MENISCAL_CARTILAGE_COMPLEX_M_FAMILY_DEFAULT","MTC_SCALE_KNEE_MENISCAL_CARTILAGE_COMPLEX_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_KNEE_MENISCAL_CARTILAGE_COMPLEX_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_KNEE_MENISCAL_CARTILAGE_COMPLEX_T_FAMILY_DEFAULT","MTC_SCALE_KNEE_MENISCAL_CARTILAGE_COMPLEX_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_KNEE_MENISCAL_CARTILAGE_COMPLEX_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_KNEE_MENISCAL_CARTILAGE_COMPLEX_C_FAMILY_DEFAULT","MTC_SCALE_KNEE_MENISCAL_CARTILAGE_COMPLEX_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_KNEE_MENISCAL_CARTILAGE_COMPLEX_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_POSTERIOR_KNEE_HAMSTRING_COMPLEX_M_FAMILY_DEFAULT","MTC_SCALE_POSTERIOR_KNEE_HAMSTRING_COMPLEX_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_POSTERIOR_KNEE_HAMSTRING_COMPLEX_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_POSTERIOR_KNEE_HAMSTRING_COMPLEX_T_FAMILY_DEFAULT","MTC_SCALE_POSTERIOR_KNEE_HAMSTRING_COMPLEX_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_POSTERIOR_KNEE_HAMSTRING_COMPLEX_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_POSTERIOR_KNEE_HAMSTRING_COMPLEX_C_FAMILY_DEFAULT","MTC_SCALE_POSTERIOR_KNEE_HAMSTRING_COMPLEX_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_POSTERIOR_KNEE_HAMSTRING_COMPLEX_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_HAMSTRING_DYNAMIC_STABILIZATION_M_FAMILY_DEFAULT","MTC_SCALE_HAMSTRING_DYNAMIC_STABILIZATION_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_HAMSTRING_DYNAMIC_STABILIZATION_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_HAMSTRING_DYNAMIC_STABILIZATION_T_FAMILY_DEFAULT","MTC_SCALE_HAMSTRING_DYNAMIC_STABILIZATION_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_HAMSTRING_DYNAMIC_STABILIZATION_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_HAMSTRING_DYNAMIC_STABILIZATION_C_FAMILY_DEFAULT","MTC_SCALE_HAMSTRING_DYNAMIC_STABILIZATION_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_HAMSTRING_DYNAMIC_STABILIZATION_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_ACHILLES_TENDON_M_FAMILY_DEFAULT","MTC_SCALE_ACHILLES_TENDON_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_ACHILLES_TENDON_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_ACHILLES_TENDON_T_FAMILY_DEFAULT","MTC_SCALE_ACHILLES_TENDON_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_ACHILLES_TENDON_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_ACHILLES_TENDON_C_FAMILY_DEFAULT","MTC_SCALE_ACHILLES_TENDON_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_ACHILLES_TENDON_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_ANKLE_TALOCRURAL_M_FAMILY_DEFAULT","MTC_SCALE_ANKLE_TALOCRURAL_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_ANKLE_TALOCRURAL_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_ANKLE_TALOCRURAL_T_FAMILY_DEFAULT","MTC_SCALE_ANKLE_TALOCRURAL_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_ANKLE_TALOCRURAL_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_ANKLE_TALOCRURAL_C_FAMILY_DEFAULT","MTC_SCALE_ANKLE_TALOCRURAL_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_ANKLE_TALOCRURAL_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_ANKLE_LATERAL_LIGAMENT_COMPLEX_M_FAMILY_DEFAULT","MTC_SCALE_ANKLE_LATERAL_LIGAMENT_COMPLEX_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_ANKLE_LATERAL_LIGAMENT_COMPLEX_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_ANKLE_LATERAL_LIGAMENT_COMPLEX_T_FAMILY_DEFAULT","MTC_SCALE_ANKLE_LATERAL_LIGAMENT_COMPLEX_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_ANKLE_LATERAL_LIGAMENT_COMPLEX_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_ANKLE_LATERAL_LIGAMENT_COMPLEX_C_FAMILY_DEFAULT","MTC_SCALE_ANKLE_LATERAL_LIGAMENT_COMPLEX_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_ANKLE_LATERAL_LIGAMENT_COMPLEX_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_PERONEAL_DYNAMIC_STABILIZATION_M_FAMILY_DEFAULT","MTC_SCALE_PERONEAL_DYNAMIC_STABILIZATION_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_PERONEAL_DYNAMIC_STABILIZATION_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_PERONEAL_DYNAMIC_STABILIZATION_T_FAMILY_DEFAULT","MTC_SCALE_PERONEAL_DYNAMIC_STABILIZATION_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_PERONEAL_DYNAMIC_STABILIZATION_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_PERONEAL_DYNAMIC_STABILIZATION_C_FAMILY_DEFAULT","MTC_SCALE_PERONEAL_DYNAMIC_STABILIZATION_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_PERONEAL_DYNAMIC_STABILIZATION_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_SYNDESMOTIC_ROTATIONAL_COMPLEX_M_FAMILY_DEFAULT","MTC_SCALE_SYNDESMOTIC_ROTATIONAL_COMPLEX_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_SYNDESMOTIC_ROTATIONAL_COMPLEX_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_SYNDESMOTIC_ROTATIONAL_COMPLEX_T_FAMILY_DEFAULT","MTC_SCALE_SYNDESMOTIC_ROTATIONAL_COMPLEX_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_SYNDESMOTIC_ROTATIONAL_COMPLEX_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_SYNDESMOTIC_ROTATIONAL_COMPLEX_C_FAMILY_DEFAULT","MTC_SCALE_SYNDESMOTIC_ROTATIONAL_COMPLEX_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_SYNDESMOTIC_ROTATIONAL_COMPLEX_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_MEDIAL_ANKLE_ARCH_COMPLEX_M_FAMILY_DEFAULT","MTC_SCALE_MEDIAL_ANKLE_ARCH_COMPLEX_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_MEDIAL_ANKLE_ARCH_COMPLEX_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_MEDIAL_ANKLE_ARCH_COMPLEX_T_FAMILY_DEFAULT","MTC_SCALE_MEDIAL_ANKLE_ARCH_COMPLEX_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_MEDIAL_ANKLE_ARCH_COMPLEX_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_MEDIAL_ANKLE_ARCH_COMPLEX_C_FAMILY_DEFAULT","MTC_SCALE_MEDIAL_ANKLE_ARCH_COMPLEX_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_MEDIAL_ANKLE_ARCH_COMPLEX_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_POSTERIOR_TIBIAL_DYNAMIC_STABILIZATION_M_FAMILY_DEFAULT","MTC_SCALE_POSTERIOR_TIBIAL_DYNAMIC_STABILIZATION_M","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_POSTERIOR_TIBIAL_DYNAMIC_STABILIZATION_M_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_POSTERIOR_TIBIAL_DYNAMIC_STABILIZATION_T_FAMILY_DEFAULT","MTC_SCALE_POSTERIOR_TIBIAL_DYNAMIC_STABILIZATION_T","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_POSTERIOR_TIBIAL_DYNAMIC_STABILIZATION_T_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
"MTC_PROVENANCE_POSTERIOR_TIBIAL_DYNAMIC_STABILIZATION_C_FAMILY_DEFAULT","MTC_SCALE_POSTERIOR_TIBIAL_DYNAMIC_STABILIZATION_C","2.0","","2.0","MOVEMENT_FAMILY_DEFAULT","LOW","","","MTC_RUBRIC_POSTERIOR_TIBIAL_DYNAMIC_STABILIZATION_C_FAMILY_DEFAULT","MTC_FALLBACK_5_MOVEMENT_FAMILY","MOVEMENT_FAMILY","Operational family default only; research score remains UNKNOWN and is not zero.","TISSUE_MTC_C4A_0_1_0"
