relationKey,exerciseStableKey,exerciseName,progressionGroup,progressMetricType,strengthProgressionGroup,sourceStableKey,sourceStatus,status,provenance
PROGRESSION_00011,cable_lift,케이블 리프트,ROTATION_POWER,QUALITY_BASED,ROTATION_POWER,cable_lift,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00012,cable_overhead_triceps_extension,케이블 오버헤드 트라이셉스 익스텐션,OVERHEAD_TRICEPS_LONG_HEAD,VOLUME_LOAD,OVERHEAD_TRICEPS_LONG_HEAD,ex_a9e8859c,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00013,cable_pallof_press,케이블 팔로프 프레스,TRUNK_ANTI_MOVEMENT,QUALITY_BASED,TRUNK_ANTI_MOVEMENT,ex_99728d25,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00014,cable_rear_delt_fly,케이블 리어델트 플라이,POSTERIOR_DELTOID_HORIZONTAL_ABDUCTION,VOLUME_LOAD,POSTERIOR_DELTOID_HORIZONTAL_ABDUCTION,ex_7176cbee,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00015,cable_woodchop,케이블 우드찹,ROTATION_POWER,QUALITY_BASED,ROTATION_POWER,cable_woodchop,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00016,chest_supported_row_machine,체스트 서포티드 로우 머신,HORIZONTAL_PULL_COMPOUND,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,ex_8e51640a,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00017,dumbbell_chest_supported_row,덤벨 체스트 서포티드 로우,HORIZONTAL_PULL_COMPOUND,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,ex_8e51640a,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00018,dumbbell_farmer_carry,덤벨 파머스 캐리,CARRY_GRIP_CORE_BRACING,DISTANCE_OR_TIME_LOAD,CARRY_GRIP_CORE_BRACING,ex_a1fc4533,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00019,dumbbell_goblet_squat,덤벨 고블릿 스쿼트,SQUAT_PATTERN_ACCESSORY,VOLUME_LOAD,SQUAT_PATTERN_ACCESSORY,ex_ac7df636,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00020,dumbbell_lying_triceps_extension,덤벨 라잉 트라이셉스 익스텐션,ELBOW_EXTENSION_TRICEPS,VOLUME_LOAD,ELBOW_EXTENSION_TRICEPS,ex_d20b7487,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00021,dumbbell_overhead_triceps_extension,덤벨 오버헤드 트라이셉스 익스텐션,OVERHEAD_TRICEPS_LONG_HEAD,VOLUME_LOAD,OVERHEAD_TRICEPS_LONG_HEAD,ex_a9e8859c,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00022,dumbbell_preacher_curl,덤벨 프리처 컬,ELBOW_FLEXION_CURL,VOLUME_LOAD,ELBOW_FLEXION_CURL,ex_e994008a,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00023,dumbbell_rear_delt_fly,덤벨 리어델트 플라이,POSTERIOR_DELTOID_HORIZONTAL_ABDUCTION,VOLUME_LOAD,POSTERIOR_DELTOID_HORIZONTAL_ABDUCTION,ex_7176cbee,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00024,dumbbell_reverse_wrist_curl,덤벨 리버스 리스트 컬,FOREARM_WRIST_GRIP_ACCESSORY,LOAD_REPS_OR_TIME,FOREARM_WRIST_GRIP_ACCESSORY,ex_8e18b02a,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00025,dumbbell_romanian_deadlift,루마니안 덤벨 데드리프트,DUMBBELL_RDL_HINGE_ACCESSORY,VOLUME_LOAD,DUMBBELL_RDL_HINGE_ACCESSORY,dumbbell_romanian_deadlift,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00026,dumbbell_single_leg_rdl,덤벨 원레그 루마니안 데드리프트,SINGLE_LEG_HINGE_STABILITY,VOLUME_LOAD,SINGLE_LEG_HINGE_STABILITY,single_leg_rdl,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00027,dumbbell_spider_curl,덤벨 스파이더 컬,ELBOW_FLEXION_CURL,VOLUME_LOAD,ELBOW_FLEXION_CURL,ex_516f4456,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00028,dumbbell_woodchop,덤벨 우드찹,ROTATION_POWER,QUALITY_BASED,ROTATION_POWER,dumbbell_woodchop,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00029,ex_1052e9fa,스미스 머신 런지,LUNGE_UNILATERAL_LOWER,VOLUME_LOAD,LUNGE_UNILATERAL_LOWER,ex_1052e9fa,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00030,ex_149730de,발목/고관절 가동성,MOBILITY_RECOVERY_PREP,TIME_OR_COMPLETION,MOBILITY_RECOVERY_PREP,ex_149730de,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00031,ex_16b298db,미니밴드 사이드워크,HIP_ABDUCTION_GLUTE_MED_ACCESSORY,LOAD_REPS_OR_REPS,HIP_ABDUCTION_GLUTE_MED_ACCESSORY,ex_16b298db,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00032,ex_1cf51b6b,노르딕 햄스트링 컬,NORDIC_HAMSTRING_ECCENTRIC,REPS_AT_LOAD,NORDIC_HAMSTRING_ECCENTRIC,ex_1cf51b6b,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00033,ex_1dbee10e,머신 체스트프레스,HORIZONTAL_PUSH_COMPOUND,LOAD_REPS,HORIZONTAL_PUSH_COMPOUND,ex_1dbee10e,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00034,ex_27b3deb5,클로즈그립 벤치프레스,CLOSE_GRIP_BENCH_TRICEPS_PUSH,VOLUME_LOAD,CLOSE_GRIP_BENCH_TRICEPS_PUSH,ex_27b3deb5,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00035,ex_281347da,덤벨 컬,ELBOW_FLEXION_CURL,VOLUME_LOAD,ELBOW_FLEXION_CURL,ex_281347da,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00036,ex_2822ec2e,레그 컬,HAMSTRING_KNEE_FLEXION_ISOLATION,LOAD_REPS,HAMSTRING_KNEE_FLEXION_ISOLATION,ex_2822ec2e,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00037,ex_282a9d87,링 로우,HORIZONTAL_PULL_COMPOUND,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,ex_282a9d87,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00038,ex_28347c1f,버드독,CORE_BRACING_CONTROL,TIME_OR_REPS,CORE_BRACING_CONTROL,ex_28347c1f,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00039,ex_284ecca6,슈퍼맨,LOW_LOAD_POSTERIOR_CHAIN_CONTROL,REPS_OR_TIME,LOW_LOAD_POSTERIOR_CHAIN_CONTROL,ex_284ecca6,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00040,ex_28902b13,푸시업,BODYWEIGHT_HORIZONTAL_PUSH,REPS_AT_LOAD,BODYWEIGHT_HORIZONTAL_PUSH,ex_28902b13,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00041,ex_2892da5a,해머 컬,ELBOW_FLEXION_NEUTRAL_PRONATED_CURL,VOLUME_LOAD,ELBOW_FLEXION_NEUTRAL_PRONATED_CURL,ex_2892da5a,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00042,ex_2a826c82,할로우 바디 홀드,CORE_BRACING_CONTROL,TIME_OR_REPS,CORE_BRACING_CONTROL,ex_2a826c82,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00043,ex_30a0e9aa,원암 덤벨 로우,HORIZONTAL_PULL_COMPOUND,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,ex_30a0e9aa,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00044,ex_32219f7a,오버헤드 프레스,OVERHEAD_PRESS_SHOULDER_DOMINANT,LOAD_REPS,OVERHEAD_PRESS_SHOULDER_DOMINANT,ex_32219f7a,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00045,ex_32eb8457,원암 랫풀다운,VERTICAL_PULL_COMPOUND,VOLUME_LOAD,VERTICAL_PULL_COMPOUND,ex_32eb8457,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00046,ex_33d2da8e,원암 머신 로우,HORIZONTAL_PULL_COMPOUND,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,ex_33d2da8e,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00047,ex_389920ab,글루트 브릿지,HIP_THRUST_GLUTE,VOLUME_LOAD,HIP_THRUST_GLUTE,ex_389920ab,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00048,ex_389e0556,원암 덤벨 벤치프레스,UNILATERAL_HORIZONTAL_PUSH,VOLUME_LOAD,UNILATERAL_HORIZONTAL_PUSH,ex_389e0556,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00049,ex_3a7d3eda,덤벨 벤치프레스,HORIZONTAL_PUSH_COMPOUND,LOAD_REPS,HORIZONTAL_PUSH_COMPOUND,ex_3a7d3eda,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00050,ex_3c3692aa,케이블 원암 로우,HORIZONTAL_PULL_COMPOUND,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,ex_3c3692aa,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00051,ex_3caa236b,파이크 푸시업,BODYWEIGHT_VERTICAL_PUSH,VOLUME_LOAD,BODYWEIGHT_VERTICAL_PUSH,ex_3caa236b,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00052,ex_3d5719de,원암 케이블 컬,ELBOW_FLEXION_CURL,VOLUME_LOAD,ELBOW_FLEXION_CURL,ex_3d5719de,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00053,ex_40fa57be,원암 케이블 하이 로우,HORIZONTAL_PULL_COMPOUND,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,ex_40fa57be,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00054,ex_442617f6,원암 케이블 플라이,CHEST_FLY_ISOLATION,LOAD_REPS,CHEST_FLY_ISOLATION,ex_442617f6,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00055,ex_462c760e,체스트 서포티드 원암 머신 로우,HORIZONTAL_PULL_COMPOUND,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,ex_462c760e,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00056,ex_4aa3725a,머신 숄더프레스,OVERHEAD_PRESS_SHOULDER_DOMINANT,LOAD_REPS,OVERHEAD_PRESS_SHOULDER_DOMINANT,ex_4aa3725a,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00057,ex_4c76dbb2,케이블 풀스루,HIP_EXTENSION_ACCESSORY,VOLUME_LOAD,HIP_EXTENSION_ACCESSORY,ex_4c76dbb2,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00058,ex_4c779df2,케이블 플라이,CHEST_FLY_ISOLATION,LOAD_REPS,CHEST_FLY_ISOLATION,ex_4c779df2,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00059,ex_5322f2d1,원암 케이블 트라이셉스 푸시다운,ELBOW_EXTENSION_TRICEPS,VOLUME_LOAD,ELBOW_EXTENSION_TRICEPS,ex_5322f2d1,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00060,ex_5c8751d2,시티드 카프 레이즈,CALF_ACHILLES_ANKLE_STIFFNESS,VOLUME_LOAD,CALF_ACHILLES_ANKLE_STIFFNESS,ex_5c8751d2,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00061,ex_5ca7133f,원레그 카프 레이즈,CALF_ACHILLES_ANKLE_STIFFNESS,VOLUME_LOAD,CALF_ACHILLES_ANKLE_STIFFNESS,ex_5ca7133f,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00062,ex_6232f4bc,박스 스텝업,STEP_UP_SINGLE_LEG_KNEE_HIP_EXTENSION,LOAD_REPS,STEP_UP_SINGLE_LEG_KNEE_HIP_EXTENSION,ex_6232f4bc,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00063,ex_644e0f9d,V업,ANTERIOR_CORE_FLEXION,REPS_OR_TIME,ANTERIOR_CORE_FLEXION,ex_644e0f9d,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00064,ex_6463edad,딥스,DIP_COMPOUND_PUSH,LOAD_REPS,DIP_COMPOUND_PUSH,ex_6463edad,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00065,ex_64644b5e,런지,LUNGE_UNILATERAL_LOWER,VOLUME_LOAD,LUNGE_UNILATERAL_LOWER,ex_64644b5e,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00066,ex_64661229,월싯,LOWER_BODY_ISOMETRIC_HOLD,TIME,LOWER_BODY_ISOMETRIC_HOLD,ex_64661229,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00067,ex_6466fe77,친업,VERTICAL_PULL_COMPOUND,VOLUME_LOAD,VERTICAL_PULL_COMPOUND,ex_6466fe77,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00068,ex_681d9ed2,러닝,CARDIO_CONDITIONING,TIME_DISTANCE_PACE_OR_INTENSITY,CARDIO_CONDITIONING,ex_681d9ed2,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00069,ex_681eed4a,수영,CARDIO_CONDITIONING,TIME_DISTANCE_PACE_OR_INTENSITY,CARDIO_CONDITIONING,ex_681eed4a,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00070,ex_69a56484,래터럴 스텝다운,STEP_UP_SINGLE_LEG_KNEE_HIP_EXTENSION,LOAD_REPS,STEP_UP_SINGLE_LEG_KNEE_HIP_EXTENSION,ex_69a56484,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00071,ex_6a966452,체스트 서포티드 원암 덤벨 로우,HORIZONTAL_PULL_COMPOUND,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,ex_6a966452,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00072,ex_704cbf1a,덤벨 스텝업,STEP_UP_SINGLE_LEG_KNEE_HIP_EXTENSION,LOAD_REPS,STEP_UP_SINGLE_LEG_KNEE_HIP_EXTENSION,ex_704cbf1a,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00073,ex_708e64ce,덤벨 풀오버,PULLOVER_LAT_CHEST_ACCESSORY,LOAD_REPS,PULLOVER_LAT_CHEST_ACCESSORY,ex_708e64ce,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00074,ex_70f19bf,리닝 래터럴 레이즈,LATERAL_DELTOID_ISOLATION,VOLUME_LOAD,LATERAL_DELTOID_ISOLATION,ex_70f19bf,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00075,ex_721f7b5b,힙 쓰러스트,HIP_THRUST_GLUTE,VOLUME_LOAD,HIP_THRUST_GLUTE,ex_721f7b5b,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00076,ex_728da646,힙 어브덕션,HIP_ABDUCTION_GLUTE_MED_ACCESSORY,LOAD_REPS_OR_REPS,HIP_ABDUCTION_GLUTE_MED_ACCESSORY,ex_728da646,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00077,ex_72f11dc5,덤벨 리스트 익스텐션,FOREARM_WRIST_GRIP_ACCESSORY,LOAD_REPS_OR_TIME,FOREARM_WRIST_GRIP_ACCESSORY,ex_72f11dc5,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00078,ex_73b0b63f,아처 푸시업,BODYWEIGHT_HORIZONTAL_PUSH,REPS_AT_LOAD,BODYWEIGHT_HORIZONTAL_PUSH,ex_73b0b63f,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00079,ex_7404067c,케틀벨 스윙,BALLISTIC_HINGE_POWER,QUALITY_BASED,BALLISTIC_HINGE_POWER,ex_7404067c,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00080,ex_74c2d13b,계단 오르기,CARDIO_CONDITIONING,TIME_DISTANCE_PACE_OR_INTENSITY,CARDIO_CONDITIONING,ex_74c2d13b,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00081,ex_767e188e,아놀드 프레스,OVERHEAD_PRESS_SHOULDER_DOMINANT,LOAD_REPS,OVERHEAD_PRESS_SHOULDER_DOMINANT,ex_767e188e,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00082,ex_7814843a,원암 덤벨 숄더프레스,OVERHEAD_PRESS_SHOULDER_DOMINANT,LOAD_REPS,OVERHEAD_PRESS_SHOULDER_DOMINANT,ex_7814843a,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00083,ex_79f3bdbe,덤벨 숄더프레스,OVERHEAD_PRESS_SHOULDER_DOMINANT,LOAD_REPS,OVERHEAD_PRESS_SHOULDER_DOMINANT,ex_79f3bdbe,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00084,ex_7ce96a7a,프론트풋 엘리베이티드 스플릿 스쿼트,LUNGE_UNILATERAL_LOWER,VOLUME_LOAD,LUNGE_UNILATERAL_LOWER,ex_7ce96a7a,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00085,ex_7deabeba,리어델트 케이블 플라이,POSTERIOR_DELTOID_HORIZONTAL_ABDUCTION,VOLUME_LOAD,POSTERIOR_DELTOID_HORIZONTAL_ABDUCTION,ex_7deabeba,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00086,ex_85b2ac56,원암 덤벨 컬,ELBOW_FLEXION_CURL,VOLUME_LOAD,ELBOW_FLEXION_CURL,ex_85b2ac56,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00087,ex_85f12271,원레그 박스 스쿼트,SINGLE_LEG_SQUAT_STABILITY,VOLUME_LOAD,SINGLE_LEG_SQUAT_STABILITY,ex_85f12271,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00088,ex_86323ed6,원암 해머 컬,ELBOW_FLEXION_NEUTRAL_PRONATED_CURL,VOLUME_LOAD,ELBOW_FLEXION_NEUTRAL_PRONATED_CURL,ex_86323ed6,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00089,ex_8633d8db,EZ바 컬,ELBOW_FLEXION_CURL,VOLUME_LOAD,ELBOW_FLEXION_CURL,ex_8633d8db,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00090,ex_8824026f,원레그 레그 컬,HAMSTRING_KNEE_FLEXION_ISOLATION,LOAD_REPS,HAMSTRING_KNEE_FLEXION_ISOLATION,ex_8824026f,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00091,ex_8a3800f1,리버스 노르딕 컬,QUAD_ECCENTRIC_KNEE_DOMINANT,QUALITY_BASED,QUAD_ECCENTRIC_KNEE_DOMINANT,ex_8a3800f1,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00092,ex_8e4bf08e,Yates Row,HORIZONTAL_PULL_COMPOUND,VOLUME_LOAD,HORIZONTAL_PULL_COMPOUND,ex_8e4bf08e,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00093,ex_91b749b3,플랫 덤벨 플라이,CHEST_FLY_ISOLATION,LOAD_REPS,CHEST_FLY_ISOLATION,ex_91b749b3,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00094,ex_91f6958d,터키시 겟업,TOTAL_BODY_STABILITY_SKILL,QUALITY_LOAD_REPS,TOTAL_BODY_STABILITY_SKILL,ex_91f6958d,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00095,ex_93538692,덤벨 래터럴 레이즈,LATERAL_DELTOID_ISOLATION,VOLUME_LOAD,LATERAL_DELTOID_ISOLATION,ex_93538692,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00096,ex_95028bfe,덤벨 리스트 컬,FOREARM_WRIST_GRIP_ACCESSORY,LOAD_REPS_OR_TIME,FOREARM_WRIST_GRIP_ACCESSORY,ex_95028bfe,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00097,ex_9f283612,원암 인클라인 덤벨 프레스,UNILATERAL_INCLINE_PUSH,VOLUME_LOAD,UNILATERAL_INCLINE_PUSH,ex_9f283612,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00098,ex_a091b9fe,원레그 레그 프레스,MACHINE_KNEE_DOMINANT_PRESS,MACHINE_LOAD_REPS,MACHINE_KNEE_DOMINANT_PRESS,ex_a091b9fe,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00099,ex_a345e30b,캡틴체어 레그 레이즈,ANTERIOR_CORE_FLEXION,REPS_OR_TIME,ANTERIOR_CORE_FLEXION,ex_a345e30b,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00100,ex_a44ae2ca,플랭크,CORE_BRACING_CONTROL,TIME_OR_REPS,CORE_BRACING_CONTROL,ex_a44ae2ca,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
PROGRESSION_00101,ex_a60496be,원암 리어델트 케이블 플라이,POSTERIOR_DELTOID_HORIZONTAL_ABDUCTION,VOLUME_LOAD,POSTERIOR_DELTOID_HORIZONTAL_ABDUCTION,ex_a60496be,MIGRATED_CURRENT_BEHAVIOR,,analysis contract descriptive tag; not a directed edge
