relationKey,exerciseStableKey,exerciseName,relationType,relationId,role,qualifier,coefficient,confidence,sourceStatus,version,status,sourceStableKey,provenance
OFI_00024,band_pallof_press,밴드 팔로프 프레스,OFI_GROUP,TRUNK_ANTI_MOVEMENT,,LOCAL_REPEAT_DETECTION,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,ex_99728d25,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00025,band_pallof_press,밴드 팔로프 프레스,OFI_GROUP,TRUNK_ANTI_MOVEMENT,,STRENGTH_COMPARISON,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,ex_99728d25,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00026,band_pallof_press,밴드 팔로프 프레스,OFI_GROUP,TRUNK_ANTI_MOVEMENT,,WORKLOAD_BASELINE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,ex_99728d25,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00027,band_pallof_press,밴드 팔로프 프레스,OFI_SCORE,HIGH_FORCE_NEURAL,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,ex_99728d25,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00028,band_pallof_press,밴드 팔로프 프레스,OFI_SCORE,HIGH_SPEED,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,ex_99728d25,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00029,band_pallof_press,밴드 팔로프 프레스,OFI_SCORE,LOCAL_MUSCULAR,,,47,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,ex_99728d25,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00030,band_pallof_press,밴드 팔로프 프레스,OFI_SCORE,REACTIVE,,,80,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,ex_99728d25,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00031,band_pallof_press,밴드 팔로프 프레스,OFI_SCORE,SYSTEMIC_MUSCULAR,,,20,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,ex_99728d25,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00032,band_pallof_press,밴드 팔로프 프레스,OFI_SNAPSHOT,SUMMARY,NORMAL,LOW,57,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,ex_99728d25,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00033,band_woodchop,밴드 우드찹,BADMINTON_FATIGUE_COST,MEDIUM,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00034,band_woodchop,밴드 우드찹,OFI_AXIS,HIGH_FORCE_NEURAL,,MEDIUM,17.1875,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00035,band_woodchop,밴드 우드찹,OFI_AXIS,HIGH_SPEED,,MEDIUM,17.1875,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00036,band_woodchop,밴드 우드찹,OFI_AXIS,LOCAL_MUSCULAR,,MEDIUM,37.8125,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00037,band_woodchop,밴드 우드찹,OFI_AXIS,REACTIVE,,MEDIUM,15.625,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00038,band_woodchop,밴드 우드찹,OFI_AXIS,SYSTEMIC_MUSCULAR,,MEDIUM,15.625,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00039,band_woodchop,밴드 우드찹,OFI_DOSE,QUALITY_BASED,,THREE_CONFIRMED_SETS_20KG_8REPS_600SECONDS_RPE8,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00040,band_woodchop,밴드 우드찹,OFI_GROUP,BAND_ROTATIONAL_CHAIN,,LOCAL_REPEAT_DETECTION,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00041,band_woodchop,밴드 우드찹,OFI_GROUP,ROTATION_POWER,,STRENGTH_COMPARISON,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00042,band_woodchop,밴드 우드찹,OFI_GROUP,ROTATION_POWER,,WORKLOAD_BASELINE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00043,band_woodchop,밴드 우드찹,OFI_SCORE,HIGH_FORCE_NEURAL,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00044,band_woodchop,밴드 우드찹,OFI_SCORE,HIGH_SPEED,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00045,band_woodchop,밴드 우드찹,OFI_SCORE,LOCAL_MUSCULAR,,,47,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00046,band_woodchop,밴드 우드찹,OFI_SCORE,REACTIVE,,,20,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00047,band_woodchop,밴드 우드찹,OFI_SCORE,SYSTEMIC_MUSCULAR,,,20,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00048,band_woodchop,밴드 우드찹,OFI_SNAPSHOT,SUMMARY,LOW,LOW,28,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,band_woodchop,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00049,barbell_back_squat,스쿼트,BADMINTON_FATIGUE_COST,VERY_HIGH,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00050,barbell_back_squat,스쿼트,OFI_AXIS,HIGH_FORCE_NEURAL,,VERY_LONG,79.0625,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00051,barbell_back_squat,스쿼트,OFI_AXIS,HIGH_SPEED,,VERY_LONG,17.1875,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00052,barbell_back_squat,스쿼트,OFI_AXIS,LOCAL_MUSCULAR,,VERY_LONG,58.4375,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00053,barbell_back_squat,스쿼트,OFI_AXIS,REACTIVE,,VERY_LONG,15.625,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00054,barbell_back_squat,스쿼트,OFI_AXIS,SYSTEMIC_MUSCULAR,,VERY_LONG,61.09375,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00055,barbell_back_squat,스쿼트,OFI_CAUTION,RECOVERY_DEBT_HIGH,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00056,barbell_back_squat,스쿼트,OFI_DOSE,ESTIMATED_1RM,,THREE_CONFIRMED_SETS_20KG_8REPS_600SECONDS_RPE8,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00057,barbell_back_squat,스쿼트,OFI_GROUP,SQUAT_PATTERN_HEAVY_LOWER,,LOCAL_REPEAT_DETECTION,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00058,barbell_back_squat,스쿼트,OFI_GROUP,SQUAT_PATTERN_HEAVY_LOWER,,STRENGTH_COMPARISON,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00059,barbell_back_squat,스쿼트,OFI_GROUP,SQUAT_PATTERN_HEAVY_LOWER,,WORKLOAD_BASELINE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00060,barbell_back_squat,스쿼트,OFI_SCORE,HIGH_FORCE_NEURAL,,,99,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00061,barbell_back_squat,스쿼트,OFI_SCORE,HIGH_SPEED,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00062,barbell_back_squat,스쿼트,OFI_SCORE,LOCAL_MUSCULAR,,,73,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00063,barbell_back_squat,스쿼트,OFI_SCORE,REACTIVE,,,20,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00064,barbell_back_squat,스쿼트,OFI_SCORE,SYSTEMIC_MUSCULAR,,,76,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00065,barbell_back_squat,스쿼트,OFI_SNAPSHOT,SUMMARY,NORMAL,LOW,73,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_back_squat,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00066,barbell_bench_press,벤치프레스,BADMINTON_FATIGUE_COST,VERY_HIGH,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00067,barbell_bench_press,벤치프레스,OFI_AXIS,HIGH_FORCE_NEURAL,,MEDIUM,79.0625,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00068,barbell_bench_press,벤치프레스,OFI_AXIS,HIGH_SPEED,,MEDIUM,17.1875,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00069,barbell_bench_press,벤치프레스,OFI_AXIS,LOCAL_MUSCULAR,,MEDIUM,58.4375,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00070,barbell_bench_press,벤치프레스,OFI_AXIS,REACTIVE,,MEDIUM,15.625,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00071,barbell_bench_press,벤치프레스,OFI_AXIS,SYSTEMIC_MUSCULAR,,MEDIUM,34.375,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00072,barbell_bench_press,벤치프레스,OFI_DOSE,ESTIMATED_1RM,,THREE_CONFIRMED_SETS_20KG_8REPS_600SECONDS_RPE8,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00073,barbell_bench_press,벤치프레스,OFI_GROUP,HORIZONTAL_PUSH_COMPOUND,,LOCAL_REPEAT_DETECTION,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00074,barbell_bench_press,벤치프레스,OFI_GROUP,HORIZONTAL_PUSH_COMPOUND,,STRENGTH_COMPARISON,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00075,barbell_bench_press,벤치프레스,OFI_GROUP,HORIZONTAL_PUSH_COMPOUND,,WORKLOAD_BASELINE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00076,barbell_bench_press,벤치프레스,OFI_SCORE,HIGH_FORCE_NEURAL,,,99,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00077,barbell_bench_press,벤치프레스,OFI_SCORE,HIGH_SPEED,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00078,barbell_bench_press,벤치프레스,OFI_SCORE,LOCAL_MUSCULAR,,,73,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00079,barbell_bench_press,벤치프레스,OFI_SCORE,REACTIVE,,,20,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00080,barbell_bench_press,벤치프레스,OFI_SCORE,SYSTEMIC_MUSCULAR,,,43,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00081,barbell_bench_press,벤치프레스,OFI_SNAPSHOT,SUMMARY,NORMAL,LOW,70,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_bench_press,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00082,barbell_deadlift,데드리프트,BADMINTON_FATIGUE_COST,VERY_HIGH,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00083,barbell_deadlift,데드리프트,OFI_AXIS,HIGH_FORCE_NEURAL,,VERY_LONG,79.0625,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00084,barbell_deadlift,데드리프트,OFI_AXIS,HIGH_SPEED,,VERY_LONG,17.1875,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00085,barbell_deadlift,데드리프트,OFI_AXIS,LOCAL_MUSCULAR,,VERY_LONG,58.4375,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00086,barbell_deadlift,데드리프트,OFI_AXIS,REACTIVE,,VERY_LONG,15.625,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00087,barbell_deadlift,데드리프트,OFI_AXIS,SYSTEMIC_MUSCULAR,,VERY_LONG,39.53125,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00088,barbell_deadlift,데드리프트,OFI_CAUTION,RECOVERY_DEBT_HIGH,,,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00089,barbell_deadlift,데드리프트,OFI_DOSE,ESTIMATED_1RM,,THREE_CONFIRMED_SETS_20KG_8REPS_600SECONDS_RPE8,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00090,barbell_deadlift,데드리프트,OFI_GROUP,HEAVY_HINGE,,LOCAL_REPEAT_DETECTION,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00091,barbell_deadlift,데드리프트,OFI_GROUP,HEAVY_HINGE,,STRENGTH_COMPARISON,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00092,barbell_deadlift,데드리프트,OFI_GROUP,HEAVY_HINGE,,WORKLOAD_BASELINE,0,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00093,barbell_deadlift,데드리프트,OFI_SCORE,HIGH_FORCE_NEURAL,,,99,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00094,barbell_deadlift,데드리프트,OFI_SCORE,HIGH_SPEED,,,21,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00095,barbell_deadlift,데드리프트,OFI_SCORE,LOCAL_MUSCULAR,,,73,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
OFI_00096,barbell_deadlift,데드리프트,OFI_SCORE,REACTIVE,,,20,1,MIGRATED_CURRENT_BEHAVIOR,ANALYSIS_CONTRACT_BASELINE_V1,,barbell_deadlift,analysis_contract_baseline_v1.csv; identity inheritance per final closeout
